2.03095	1.46544	1.44811
-0.168464	-0.160225	-0.158679
0.392932	0.305571	0.295299
-0.0414683	-0.0159959	0.0603217
0.287453	0.262409	0.190845
-0.12818	-0.130314	-0.137616
-0.0744142	0.0139563	0.127433
-0.353357	-0.232579	-0.221336
0.257598	0.244599	0.193229
-0.0525915	-0.0567547	-0.00550937
-0.0819624	-0.0557583	-0.0450319
0.0377792	-0.00212187	-0.0631988
0.00359928	0.0226914	0.0221067
0.0919784	0.0227101	-0.0448828
-0.0909192	-0.0272048	-0.0725436
0.133011	0.121237	0.135323
